"NCT00285233","Inclusion Criteria:#          1. Primary islet allotransplant#          2. Type 1 diabetes mellitus, complicated by at least one of the following situations             that persist despite intensive efforts in close cooperation with their diabetes care             team:#               1. Metabolic lability/instability;#               2. Reduced awareness of hypoglycemia;#               3. Persistently poor glucose control (as defined by HgbA1c>10% at the end of six                  months of intensive management efforts with the diabetes care team);#               4. Progressive secondary complications.#          3. Age 18 and older#          4. Able to give written informed consent#        Exclusion Criteria:#          1. Known hypersensitivity to rabbit proteins.#          2. Presence of history of panel-reactive anti-HLA antibodies (>10%).#          3. Insufficient cardiovascular reserve.#          4. Creatinine clearance <60 mL/min/m2.#          5. Portal hypertension, abnormal liver enzyme tests, or history of significant liver             disease.#          6. History of malignancy within 5 years.#          7. Active peptic ulcer disease.#          8. Severe unremitting diarrhea or other gastrointestinal disorders potentially             interfering with the ability to absorb oral medications.#          9. Pregnancy or breast-feeding.#         10. Active infections.#         11. Serological evidence of infection with HIV, or HBsAg or HCVAb positive within the             previous 12 months prior to transplantation.#         12. Negative screen for Epstein-Barr Virus (EBV) by an EBNA method#         13. Evidence of infiltrate, cavitation, or consolidation on chest x-ray during pre-study             screening.#         14. Schizophrenia, bipolar disorder, or major depression that is unstable or uncontrolled             on current medications.#         15. Ongoing substance abuse; drug or alcohol.#         16. Recent history of noncompliance.#         17. Any medical condition that, in the opinion of the investigator, will interfere with             the safe completion of the trial.","both","18 years","65 years"
"NCT00286624","Inclusion Criteria:#          -  Primary islet allotransplant#          -  Patients with type 1 diabetes mellitus under intensive insulin management#          -  Age 18 or older#          -  Ability to give written informed consent#        Exclusion Criteria:#          -  Age less than 18 years.#          -  BMI >26 kg/m2.#          -  Insulin requirement of > 50 IU per day.#          -  Positive C-peptide response to intravenous arginine stimulation.#          -  Untreated proliferative retinopathy.#          -  Creatinine clearance < 60 ml/min/1.73 m2 for females and 70 ml/min/1.73 m2 for males.#          -  Serum creatinine >1.3 mg/dl for females, >1.5 mg/dl for males.#          -  Previous pancreas or islet transplant.#          -  Presence of history of panel-reactive anti-HLA antibodies >10%.#          -  Positive pregnancy test, or presently breast-feeding, or failure to follow effective             contraceptive measures.#          -  Active infection including hepatitis C, hepatitis B, HIV, or TB (or under treatment             for suspected TB).#          -  Negative screen for Epstein-Barr Virus (EBV).#          -  Invasive aspergillus infection within year prior to study entry.#          -  History of malignancy.#          -  Active alcohol or substance abuse#          -  History of non-adherence to prescribed regimens.#          -  Psychiatric disorder making the subject not a suitable candidate for transplantation.#          -  Inability to provide informed consent.#          -  Baseline Hgb < 11.7 g/dl in females, or < 13 g/dl in males; lymphopenia             (<1,000/microL), or leukopenia (<3,000 total leukocytes/microL), or an absolute CD4+             count <500/microL., or platelets <150,000/microL#          -  History of coagulopathy or medical condition requiring long-term anticoagulant             therapy after transplantation or patient with INR >1.5.#          -  Severe co-existing cardiac disease.#          -  Baseline liver function tests outside of normal range or history of significant liver             disease.#          -  Active peptic ulcer disease.#          -  Severe unremitting diarrhea or other gastrointestinal disorders potentially             interfering with the ability to absorb oral medications.#          -  Presence of severe allergy requiring acute or chronic treatment, or hypersensitivity             to drugs similar to RAD (e.g., macrolides).#          -  Known hypersensitivity to rabbit proteins.#          -  Hyperlipidemia (fasting LDL cholesterol > 130 mg/dl, treated or untreated; and/or             fasting triglycerides > 200 mg/dl).#          -  Addison's disease.#          -  Under treatment requiring chronic use of systemic steroids.#          -  Any medical condition that, in the opinion of the investigator, will interfere with             the safe completion of the trial.","both","18 years","65 years"
"NCT00286962","Inclusion Criteria:#          -  Type 1 diabetes mellitus#          -  Intermediate or poor glycemic control, defined as HbA1c >= 7,5% AND/OR >= 5 incidents             of hypoglycemia a week.#        Exclusion Criteria:#          -  renal function impairment: creatinin >= 150 micromol/L or a creatinin clearance < 50             ml/min#          -  Cardiac problems: decompensated heart failure (NYHA III and IV); diagnosis of             unstable angina pectoris; myocardial infarction within the last 12 months#          -  Known or suspected allergy against insulin or any component of the composition#          -  Mental retardation or psychiatric treatment for schizophrenia, organic mental             disorder or bipolar disorder currently or in the past.#          -  Severe untreated proliferative retinopathy.#          -  Insufficient knowledge of the Dutch language to understand the requirements of the             study.#          -  Current use of systemic corticosteroids or suffering from a condition which caused             systemic corticosteroid use more than once in the last year.#          -  Substance abuse, other than nicotine#          -  A history of cancer, excluding well differentiated thyroid carcinoma, breast             carcinoma without lymph node metastases and skin carcinoma#          -  Participation in other trials, involving investigational products within 30 days             prior to trial entry.#          -  Plans to engage in activities which require them to go below 25 feet below sea level.#          -  Any condition that the Investigator and/or Coordinating Investigator feels would             interfere with trial participation or evaluation of results.","both","18 years","70 years"
"NCT00290043","Inclusion Criteria:#          -  Type 1 diabetes mellitus#        Exclusion Criteria:","both","18 years","75 years"
"NCT00290979","Inclusion Criteria:#          -  Men or women with type 1 diabetes mellitus, an HbA1C range of >=6.0 - =<11.0%, and on             a basal-bolus insulin regimen. They must have had at least 1 year of continuous             insulin treatment at the date of informed consent.#        Exclusion Criteria:#          -  Subjects who received an oral hypoglycemic agent other than insulin within 4 weeks             prior to informed consent#          -  Subjects who received oral or intravenous corticosteroid within 4 weeks prior to             informed consent#          -  Subjects who were treated with another investigational product within 12 weeks prior             to informed consent#          -  Subjects with likelihood of requiring concomitant treatment during the study period             with drugs not permitted by this study protocol#          -  Subjects with clinically relevant cardiovascular, hepatic, neurologic, endocrine,             active cancer, other serious complication or systemic disease making implementation             of the protocol or interpretation of the study results difficult#          -  Subjects who have undergone pancreatectomy or pancreas/islet cell transplant#          -  Night shift workers#          -  Subjects unlikely to comply with the study protocol, e.g., inability to periodic             return for follow-up visits, and unlikelihood of completing the study#          -  Subjects who have previously been treated with HMR1964#          -  Subjects who are pregnant, breast feeding or wish to become pregnant during the study             period#          -  Female subjects who are possibly pregnant [female subjects of reproductive potential             who have serum human chorionic gonadotropin (hCG) level > 0.7 mIU/mL as determined by             central laboratory, SRL Medisearch Inc., during screening phase]#          -  Subjects with diabetic retinopathy who received surgical treatments (laser             photocoagulation or vitrectomy) within 24 weeks prior to informed consent, or who are             expected to have these surgical treatments during the study period#          -  Subjects with history of alcohol abuse#          -  Subjects with hypersensitivity to insulin preparations#          -  Subjects with impaired hepatic function (SGOT or SGPT ³=<80 IU/L determined by             central laboratory, SRL Medisearch Inc., during screening phase) or impaired renal             function (serum creatinine =<2.0 mg/dL determined by central laboratory, SRL             Medisearch Inc., during screening phase)#          -  Subjects who are judged by the investigator or subinvestigator as inappropriate as             the subjects of this study for any other reason","both","18 years",""
"NCT00291772","Inclusion Criteria:#        These children will be subjects of the Texas Children's Hospital Diabetes Care Center. The        subjects must be#          1. 13-22 years of age at the time of enrollment.#          2. Have been diagnosed with diabetes for at least 1 year and in good control (HbA1C less             than or equal to 8.5%).#          3. Be on continuous subcutaneous insulin infusion using an insulin pump.#          4. Subjects must be otherwise healthy except for their T1DM and treated hypothyroidism.#          5. Menstruating women must have a negative pregnancy test.#          6. Hemoglobin equal to or greater than 12 g/dL before each study.#          7. Weight more than 44 kg. -#        Exclusion Criteria:#          1. Age greater than 23 years or less than 13 years at the time of study#          2. Any chronic disease: leukemia, asthma, inflammatory bowel disease, cystic fibrosis,             juvenile rheumatoid arthritis, etc or on treatment that might directly or indirectly             affect glucose homeostasis, except for diabetes and hypothyroidism stable on             medications#          3. Anemia (hemoglobin less than 12mg/dl)#          4. Lack of a supportive family environment#          5. Positive pregnancy test in menstruating young women#          6. Evidence or history of chemical abuse#          7. Hgb A1C greater than 8.5 % in a diabetic subject#          8. BMI > 90 % tile for age or < 10 % tile for age#          9. Weight less than 44 kg.  -","both","13 years","22 years"
"NCT00297401","Inclusion Criteria:#          -  have type 1 diabetes mellitus#          -  hemoglobin A1C between 6 and 10%#          -  have evidence of early diabetic renal disease as determined by creatinine clearance             more than 80 ml/minute, urine albumin to creatinine ratio of more than 3.0 and             urinary albumin levels consistent with the diagnosis of diabetic nephropathy (more             than 20 mg/mmol for men and more than 28 mg/mmol for women)#          -  are without language barrier, cooperative, expected to return for all follow-up             visits, and who give informed consent before entering the study's randomization phase             and after being informed of the study medications and procedures.#        Exclusion Criteria:#          -  Have poorly controlled diabetes, chronic liver disease, clinical jaundice, and/or             elevation of liver-related laboratory results, have chronic renal failure on             dialysis, have received a kidney transplant or have a moderate to severe kidney             disease, have previous history of myocardial infarction, stroke, claudication or             amputation, have cancer and are currently receiving chemotherapy or plan to receive             chemotherapy in the next 6 months and woman of childbearing potential despite             actively practicing birth control by using a medically accepted device or therapy.#          -  are being treated or intending to start treatment during the trial with excluded             drugs: topical or oral carbonic anhydrase inhibitors and require more than 2 weeks of             treatment with drugs known to strongly inhibit cytochrome P450 3A4 (CYP3A4),             including but not limited to, delavirdine, fluconazole, itraconazole, indinavir,             ketoconazole mibefradil, nelfinavir, ritonavir, and saquinavir.#          -  consume alcohol, tobacco and nicotine products within 48 hours before the study  and             have any condition that, in the investigator's opinion, would preclude meaningful             participation in the study, including, but not limited to, abnormal laboratory values             the investigator considers clinically significant, patients who are poor medical or             psychiatric risks for treatment with an investigational drug, patients who are             unlikely to complete the study.#          -  suspected or proven to have a kidney disease other than diabetic related albuminuria             and/or renal insufficiency.","both","18 years",""
"NCT00297583","Inclusion criteria#          -  Type 1 diabetes (as defined by the World Health Organization) for at least 2 years#          -  HbA1c <= 10.0 %#          -  C-peptide < 0.05 nmol/L, based on fasting C-peptide level#          -  Body mass index (BMI) <= 30 kg/m²#          -  Treatment with intensified insulin therapy: short acting insulin before meals             (breakfast, lunch,dinner) with neutral protamine Hagedorn (NPH) insulin, or             continuous subcutaneous insulin infusion (CSII) for at least 3 months.Insulin             glargine, or other basal insulin than NPH, had to be replaced by NPH insulin at the             screening visit.#          -  Women not of childbearing potential (surgically sterile, or postmenopausal for more             than 2 years) or not pregnant and agreed to use a reliable contraceptive measure for             the duration of the study.#          -  Able and willing to perform self-monitoring of blood glucose#        Exclusion criteria#          -  Contraindications from:#               -  The medical history and physical examination#               -  Laboratory tests (hematology, clinical chemistry and urinalysis)#               -  12-lead electrocardiogram (ECG)#               -  Blood pressure and pulse rate#               -  Hepatitis screen#          -  Pregnancy, breast-feeding or intention to become pregnant#          -  History of drug or alcohol abuse#          -  Receipt of any investigational drug within the last 30 days prior to this trial#          -  Experienced recurrent severe hypoglycemia or hypoglycemic unawareness (as judged by             the investigator)#          -  Total daily insulin dose >= 1.4 IU/kg#          -  Serum insulin antibody level > 20 U/mL determined at screening visit#          -  Smokers > 10 cigarettes per day or equivalent#          -  Pre-planned surgery during the study#          -  Currently being treated with systemic corticosteroids or any other drugs affecting             blood glucose, or immunosuppressives#          -  Known diabetic gastroparesis or lipodystrophia#          -  Active proliferative diabetic retinopathy, as defined by the application of focal or             panretinal photocoagulation or vitrectomy, in the 6 months prior to visit 1, or any             other unstable (rapidly progressing) retinopathy that may require surgical treatment             (including laser photocoagulation) during the study#          -  Cardiac problems:#               -  New York Heart Association (NYHA) Functional Capacity Class III and IV#               -  Diagnosis of unstable angina pectoris#               -  Myocardial infarction within the last 12 months#          -  Biochemical signs of hepatic or renal diseases as indicated by alanine             aminotransferase and/or alkaline phosphatase >= 2 times and/or creatinine >= 1.5 times             the upper limit of the normal reference range for the age group or current renal             dialysis#          -  Anemia as indicated by hemoglobin < 6.2 mmol/L or clinically relevant iron deficiency             as indicated by low ferritin levels in men (< 34 ng/mL) and women (premenopausal < 22             ng/mL, menopausal < 13 ng/mL)#          -  Any other clinically significant major organ system disease such as relevant             cardiovascular (e.g. uncontrolled hypertension), gastrointestinal, hepatic,             neurologic, endocrine (e.g.pancreatic), hematologic, malignant or other major             systemic diseases making implementation of the protocol or interpretation of the             study results difficult#          -  Significant endogenous insulin secretion indicated by fasting C-peptide#          -  History of hypersensitivity to insulin or insulin analogues or any of the excipients             in the HMR#          -  Donation of blood (>500 mL) during the previous 3 months prior to the screening visit             or during the duration of the study","both","18 years","70 years"
"NCT00297635","Inclusion Criteria:#        Patients must reside in the Philadelphia area and participate in regular in person visits        to the Jefferson Diabetes Research Center. Patients must be at the stage of their        treatment where they are going to initiate insulin infusion pump therapy. Patients must be        at least 18 years of age before starting the protocol and must have never used an insulin        pump before.  Ideally, at least a few of the study participants will use English as a        second language.  Since the technology is capable of delivering messages to the wireless        email device in several languages including Spanish and French, there is no English only        requirement.  Likewise, patients not capable of operating the wireless email device will        be included since the GlucoMON device is specially designed to enable patient use without        technology aptitude typical for personal computers and interactive wireless devices.#        Exclusion Criteria:#        Patients living outside the Philadelphia area and those that are not immediately going to        initiate insulin pump therapy wil be excluded. Patients unwilling to perform at least 4        blood glucose self-tests will be ineligible for participation in this study.  Conventional        guidelines for minimum self-care will apply including criteria for discontinuance of        insulin pump therapy.","both","18 years",""
"NCT00298740","Inclusion Criteria:#          -  People with type 1 diabetes previously implanted with the MiniMed Implantable Pump             model 2000 at Johns Hopkins may join this study.#        Exclusion Criteria:#          -  Anyone not previously implanted with the MiniMed Implantable Pump model 2000 at Johns             Hopkins.","both","",""
"NCT00303134","Inclusion Criteria:#        - Enrolling subjects must have Type 1 diabetes mellitus for more than 5 years, complicated        by at least one of the following situations that persist despite intensive insulin        management efforts.  (Intensive management is defined as monitoring of glucose values at        home no less than three times each day and by the administration of three or more insulin        injections each day.  Such management must be monitored in close cooperation with an        endocrinologist or primary care physician, as defined by at least three contacts during        the previous 12 months. If an endocrinologist did not participate in the ongoing        management effort during the past year, then an independent endocrinologist must assess        the adequacy of the management efforts prior to enrollment.)  The complicating situations        are:#        a. Reduced awareness of hypoglycemia, as defined by the absence of adequate autonomic        symptoms at plasma glucose levels of < 54 mg/dL, b. Metabolic lability/instability,        characterized by two or more episodes of severe hypoglycemia and which is associated with        a blood glucose below 54 mg/dl OR two or more hospital visits for diabetic ketoacidosis        over the last year, c. Despite efforts at optimal glucose control, progressive secondary        complications of diabetes as defined by: i) Retinopathy—a minimum of a three step        progression using the Early Treatment Diabetic Retinopathy Study (ETDRS) grading system        44,or an equivalent progression as certified by an ophthalmologist familiar with diabetic        retinopathy, or ii) Nephropathy—a confirmed rise of 50 µg/min (72 mg/24h) of        microalbuminuria or greater over at least three months (beginning anytime within the past        two years) despite the use of an ACE inhibitor, or iii) Neuropathy—persistent or        progressing autonomic neuropathy (gastroparesis, postural hypotension, neuropathic bowel        or bladder) or persistent or progressing severe peripheral painful neuropathy not        responding to usual management (e.g., tricyclics, gabapentin, or carbamazepine).#        Exclusion Criteria:#          1. Severe co-existing cardiac disease, characterized by any one of these conditions:#               -  Recent myocardial infarction (within past six months), or#               -  Angiographic evidence of non-correctable coronary artery disease, or#               -  Evidence of ischemia on functional cardiac exam (functional testing is required                  for all subjects, with a stress echo test recommended for subjects with a                  history of ischemic disease).  Patients unable to perform an exercise stress                  echocardiogram test will undergo adenosine vasodilator stress test, and if there                  is a history of bronchospasm, will undergo dobutamine stress test.#          2. Active alcohol or substance abuse-includes cigarette smoking (must be abstinent for             six months).  Active alcohol abuse should be considered using the current NIAAA             definitions, whereby alcohol abuse is defined by a pattern of drinking that is             accompanied by one or more of the following situations within a 12-month period:#               -  Failure to fulfill major work, school, or home responsibilities;#               -  Drinking in situations that are physically dangerous, such as while driving a                  car or operating machinery;#               -  Recurring alcohol-related legal problems, such as being arrested for driving                  under the influence of alcohol or for physically hurting someone while drunk;#               -  Continued drinking despite having ongoing relationship problems that are caused                  or worsened by the effects of alcohol.#          3. Psychiatric disorder making the subject not a suitable candidate for transplantation,             e.g., schizophrenia, bipolar disorder, or major depression that is unstable or             uncontrolled on current medication.  (A psychological or psychiatric consultation is             required only if considered necessary by some current indication or history.)#          4. History of non-adherence to prescribed regimens#          5. Active infection including hepatitis C, hepatitis B, HIV, or TB (or under treatment             for suspected TB)#          6. Any history of or current malignancies except squamous or basal skin cancer#          7. BMI > 26 kg/m2#          8. C-peptide response to arginine stimulation (5 gm I.V.) (any C-peptide >= 0.3 ng/mL at             2, 3, 4, 5, 7 and 10 min post-infusion)#          9. Inability to provide informed consent#         10. Age less than 18 or greater than 65 years#         11. Creatinine clearance <80 mL/min/1.73 m2#         12. Serum creatinine >1.6 mg/dL#         13. Macroalbuminuria (urinary albumin excretion rate >300 mg/24h)#         14. Baseline Hb <10.5 gm/dL in women, or <13 gm/dL in men#         15. Baseline LFT's outside of normal range with the exception of Gilberts Syndrome. (An             initial LFT test panel with any values >1.5 times upper limits of normal will exclude             a patient; a re-test for any values between normal and 1.5 times normal should be             made, and if the values remain elevated above normal limits, the patient will be             excluded.)#         16. Presence of gallstones (subjects may be eligible two weeks after a laparoscopic             cholecystectomy)#         17. Portal hypertension, detected by baseline duplex ultrasonography (assessment of             direction of flow in right, left and main portal vein [antegrade (normal) or             retrograde (abnormal indicative of portal hypertension)]; hemangioma in liver on             baseline ultrasonography#         18. Untreated proliferative retinopathy#         19. Positive pregnancy test, intent for future pregnancy or male subjects' intent to             procreate, failure to follow effective contraceptive measures, or presently             breast-feeding#         20. Evidence of sensitization on PRA (determined by demonstration of positive results for             anti-HLA antibodies using solid phase immunoassay with soluble HLA Class I molecules             as a target, or a general PRA panel with reactivity >20%)#         21. Insulin requirement >0.7 IU/kg/day#         22. HbA1C >12%#         23. Inability to reach the study hospital for transplantation within 24 hrs of             notification#         24. Untreated hyperlipidemia (fasting LDL cholesterol >130 mg/dL and/or fasting             triglycerides >200 mg/dL)#         25. Treated hyperlipidemia that is uncontrolled (fasting LDL cholesterol >130 mg/dL;             and/or fasting triglycerides >200 mg/dL)#         26. Under treatment for a medical condition requiring chronic use of steroids aa.  Use of             coumadin or other anticoagulant therapy (except aspirin) or subject with PT/INR >1.5#             27.  Addison's disease.  All subjects should be screened with a basal 8:00 a.m.             cortisol test.  Results less than the lower limit of normal indicate further testing             (e.g., a Cortrosyn stimulation test) to rule out adrenal insufficiency.  Abnormal             ACTH stimulation test will be an exclusion criterion.","both","18 years","65 years"
"NCT00304538","Inclusion Criteria:#          1. Males or females, 18 to 55 years of age, requiring daily insulin for the management             of type 1 diabetes mellitus for >10 years#          2. On a stable basal insulin regimen using CSII therapy (“stable” defined as total daily             dose of insulin not changed by more than ± 20% for 2 months prior to screening)#          3. Glycosylated hemoglobin (HbA1c) <=8.0%#          4. Total daily insulin requirement of <=1 unit/kg of body weight#          5. Fasting C-peptide level of <1.0 ng/mL (<330 pmol/L) (may be done at screening or may             be taken from subject’s medical record if performed within the past 12 months)#          6. Body mass index (BMI) <=25.5 kg/m2 and body weight over past 6 months within ± 5%#          7. Hemoglobin, hematocrit, and platelets within normal limits; no clinically significant             abnormality of white blood cells (WBC) or differential#          8. Serum chemistry results within normal limits except for liver enzymes [aspartate             transaminase (AST) and alanine transaminase (ALT)] which must be within 2.5 times             upper limit of normal (ULN) and creatinine which must be <1.6 mg/dL#          9. Normal thyroid stimulating hormone#         10. No history of HIV infection and negative results for hepatitis B and C#         11. Negative serum pregnancy test, non-lactating, and using adequate contraception, if             female and of child bearing potential (intact uterus and pre-menopausal)#         12. Medications for the treatment of high blood pressure and/or dyslipidemia are allowed             if regimen stable for 2 months prior to screening#         13. Medically stable as determined by history and physical examination, including vital             signs#         14. Electrocardiogram (ECG) shows no acute ischemia or clinically significant abnormality#         15. Willing and able to give written informed consent#        Exclusion Criteria:#          1. Participation in a clinical trial with or use of an investigational agent within 30             days of Study Visit 1.#          2. History of atherosclerosis including coronary artery disease, angina pectoris,             myocardial infarction, cerebrovascular accident, or transient ischemic attacks#          3. History or symptoms of pheochromocytoma#          4. History of any malignancy within 3 years except for basal cell skin cancer#          5. Active infection, drug or alcohol abuse, eating disorder, or psychiatric disorder#          6. Concomitant medications:  systemic or potent topical steroids or medications that may             affect blood glucose, e.g., sulfonylureas, alpha-glucosidase inhibitors, biguanides,             meglitinides, thiazolidinediones#          7. Any condition which increases the risk of participation in the trial in the opinion             of the investigator -","both","18 years","55 years"
"NCT00305344","Inclusion Criteria:#          1. Must have a diagnosis of T1D and have stored umbilical cord blood in an AABB and/or             FACT accredited cord bank.#          2. TID diagnosis will be defined as having a clear history of polydipsia, polyphagia,             polyuria, and weight loss consistent with a clinical diagnosis, diagnosis will mot be             based solely upon the presence of autoantibodies.#          3. Cord blood meets all selection and testing criteria (see below).#          4. Able to complete mixed meal tolerance / glucagon stimulation test.#          5. Normal screening values for CBC, Renal function and electrolytes (BMP).#          6. Willing to comply with intensive diabetes management#        Exclusion Criteria:#          1. Complicating medical issues that would interfere with blood drawing or monitoring.#          2. Chronic use of steroids or other immunosuppressive agents for other conditions.#          3. Positive infectious disease markers from mothers' blood or cord at time of collection             (See below for details).#          4. Any evidence of illness on planned infusion date (i.e. fever >38.5 C, vomiting,             diarrhea, wheezing, or crackles).","both","1 year",""
"NCT00306098","Inclusion Criteria:#          1. Patients between 18 and 65 years of age#          2. Patients with type 1 diabetes mellitus for more than 5 years duration#          3. One or more of the following:#               -  Hypoglycemia unawareness - judged by history of blood sugars <54 on glucometer                  without symptoms and/or hypoglycemic episodes requiring assistance from  either                  family, glucagon administration or emergency services#               -  Poor diabetes control (HbA1c>8% or >2 visits/yr to hospital for treatment of                  ketoacidosis) despite intensive insulin therapy#               -  Progressive complications of type 1 diabetes mellitus#          4. Body Mass Index (BMI) <=26#        Exclusion Criteria:#          1. c-peptide > 0.3ng/ml basal or stimulated;#          2. untreated proliferative diabetic retinopathy;#          3. HbA1C >12%;#          4. creatinine clearance <60;#          5. serum creatinine consistently >1.6 mg/dl;#          6. macroalbuminuria >300mg albumin in 24 hours;#          7. presence of panel reactive antibodies (PRA) >20%;#          8. previous/concurrent organ transplantation (except previous unsuccessful islet cell             transplant;#          9. malignancy or previous malignancy (except non-melanomatous skin cancer);#         10. x-ray evidence of pulmonary infection;#         11. active infections;#         12. active peptic ulcer disease, gall stones, hemangioma, or portal hypertension#         13. serological evidence of HIV, HbsAg or HCV; serological evidence of active EBV             (IgM>IgG) or EBV negative serology;#         14. PPD conversion or positive PPD without historic completion of appropriate             prophylactic treatment;#         15. abnormal liver function test;#         16. anemia (hemoglobin <12.0);#         17. hyperlipidemia (fasting serum triglycerides >200mg/dl and/or fasting serum             cholesterol >240 mg/dl and/or fasting LDL cholesterol >140 mg/dl);#         18. BMI above 26;#         19. unstable cardiovascular status; prostate specific antigen (PSA) >4;#         20. pregnancy or breastfeeding;#         21. sexually-active females who are not: a) post-menopausal, b) surgically sterile, or c)             not using an acceptable method of contraception (oral contraceptives, Norplant,             Depo-Provera, and barrier devices are acceptable; condoms used alone are not             acceptable);#         22. alcohol abuse, substance abuse or smoking within the previous 6 months; insulin             requirement >1u/kg/day and any condition or any circumstance that makes it unsafe to             undergo an islet cell transplant.","both","18 years","65 years"
